job_id,job_title,skills,years_exp_num,experience_level,company,mandatory_qualification
T-15530,Teacher - Mathematics,"mathematics, curriculum development, lesson planning, student assessment, classroom management, b.ed",12,Senior,Unknown,B.Ed
T-15531,Teacher - Mathematics,"mathematics, e-learning, student engagement, higher education, gate qualified, lecturing",11,Senior,Unknown,Bachelors
T-15532,Teacher - History,"history, mentoring, instructional design, subject matter expertise, phd, publication",6,Mid-Senior level,Unknown,PhD
T-15533,Teacher - Chemistry,"chemistry, curriculum development, lesson planning, student assessment, classroom management, b.ed",14,Senior,Unknown,B.Ed
T-15534,Teacher - English Literature,"english literature, curriculum development, lesson planning, student assessment, classroom management, b.ed",4,Mid-level,Unknown,B.Ed
T-15535,Teacher - Biology,"biology, pedagogy, educational technology, academic research, m.ed, net qualified",5,Mid-level,Unknown,NET/SET
T-15536,Teacher - English Literature,"english literature, e-learning, student engagement, higher education, gate qualified, lecturing",14,Senior,Unknown,Bachelors
T-15537,Teacher - Computer Science,"computer science, mentoring, instructional design, subject matter expertise, phd, publication",5,Mid-level,Unknown,PhD
T-15538,Teacher - Biology,"biology, curriculum development, lesson planning, student assessment, classroom management, b.ed",10,Mid-Senior level,Unknown,B.Ed
T-15539,Teacher - Biology,"biology, pedagogy, educational technology, academic research, m.ed, net qualified",15,Senior,Unknown,NET/SET
T-15540,Teacher - English Literature,"english literature, e-learning, student engagement, higher education, gate qualified, lecturing",9,Mid-Senior level,Unknown,Bachelors
T-15541,Teacher - English Literature,"english literature, curriculum development, lesson planning, student assessment, classroom management, b.ed",14,Senior,Unknown,B.Ed
T-15542,Teacher - Physics,"physics, pedagogy, educational technology, academic research, m.ed, net qualified",5,Mid-level,Unknown,NET/SET
T-15543,Teacher - Physics,"physics, mentoring, instructional design, subject matter expertise, phd, publication",11,Senior,Unknown,PhD
T-15544,Teacher - Physics,"physics, mentoring, instructional design, subject matter expertise, phd, publication",12,Senior,Unknown,PhD
T-15545,Teacher - Mathematics,"mathematics, curriculum development, lesson planning, student assessment, classroom management, b.ed",10,Mid-Senior level,Unknown,B.Ed
T-15546,Teacher - Physics,"physics, mentoring, instructional design, subject matter expertise, phd, publication",7,Mid-Senior level,Unknown,PhD
T-15547,Teacher - Physics,"physics, curriculum development, lesson planning, student assessment, classroom management, b.ed",4,Mid-level,Unknown,B.Ed
T-15548,Teacher - Computer Science,"computer science, curriculum development, lesson planning, student assessment, classroom management, b.ed",7,Mid-Senior level,Unknown,B.Ed
T-15549,Teacher - Chemistry,"chemistry, curriculum development, lesson planning, student assessment, classroom management, b.ed",7,Mid-Senior level,Unknown,B.Ed
T-15550,Teacher - Computer Science,"computer science, mentoring, instructional design, subject matter expertise, phd, publication",11,Senior,Unknown,PhD
T-15551,Teacher - Chemistry,"chemistry, pedagogy, educational technology, academic research, m.ed, net qualified",7,Mid-Senior level,Unknown,NET/SET
T-15552,Teacher - Biology,"biology, e-learning, student engagement, higher education, gate qualified, lecturing",7,Mid-Senior level,Unknown,Bachelors
T-15553,Teacher - Biology,"biology, mentoring, instructional design, subject matter expertise, phd, publication",5,Mid-level,Unknown,PhD
T-15554,Teacher - History,"history, curriculum development, lesson planning, student assessment, classroom management, b.ed",15,Senior,Unknown,B.Ed
T-15555,Teacher - History,"history, e-learning, student engagement, higher education, gate qualified, lecturing",13,Senior,Unknown,Bachelors
T-15556,Teacher - Computer Science,"computer science, mentoring, instructional design, subject matter expertise, phd, publication",10,Mid-Senior level,Unknown,PhD
T-15557,Teacher - English Literature,"english literature, pedagogy, educational technology, academic research, m.ed, net qualified",7,Mid-Senior level,Unknown,NET/SET
T-15558,Teacher - History,"history, e-learning, student engagement, higher education, gate qualified, lecturing",14,Senior,Unknown,Bachelors
T-15559,Teacher - Mathematics,"mathematics, mentoring, instructional design, subject matter expertise, phd, publication",9,Mid-Senior level,Unknown,PhD
T-15560,Teacher - Computer Science,"computer science, e-learning, student engagement, higher education, gate qualified, lecturing",6,Mid-Senior level,Unknown,Bachelors
T-15561,Teacher - Chemistry,"chemistry, pedagogy, educational technology, academic research, m.ed, net qualified",10,Mid-Senior level,Unknown,NET/SET
T-15562,Teacher - Physics,"physics, mentoring, instructional design, subject matter expertise, phd, publication",9,Mid-Senior level,Unknown,PhD
T-15563,Teacher - History,"history, curriculum development, lesson planning, student assessment, classroom management, b.ed",6,Mid-Senior level,Unknown,B.Ed
T-15564,Teacher - Mathematics,"mathematics, mentoring, instructional design, subject matter expertise, phd, publication",7,Mid-Senior level,Unknown,PhD
T-15565,Teacher - Biology,"biology, pedagogy, educational technology, academic research, m.ed, net qualified",13,Senior,Unknown,NET/SET
T-15566,Teacher - History,"history, mentoring, instructional design, subject matter expertise, phd, publication",8,Mid-Senior level,Unknown,PhD
T-15567,Teacher - Mathematics,"mathematics, curriculum development, lesson planning, student assessment, classroom management, b.ed",12,Senior,Unknown,B.Ed
T-15568,Teacher - Chemistry,"chemistry, curriculum development, lesson planning, student assessment, classroom management, b.ed",9,Mid-Senior level,Unknown,B.Ed
T-15569,Teacher - Computer Science,"computer science, e-learning, student engagement, higher education, gate qualified, lecturing",7,Mid-Senior level,Unknown,Bachelors
T-15570,Teacher - Chemistry,"chemistry, e-learning, student engagement, higher education, gate qualified, lecturing",14,Senior,Unknown,Bachelors
T-15571,Teacher - Biology,"biology, e-learning, student engagement, higher education, gate qualified, lecturing",14,Senior,Unknown,Bachelors
T-15572,Teacher - Physics,"physics, e-learning, student engagement, higher education, gate qualified, lecturing",10,Mid-Senior level,Unknown,Bachelors
T-15573,Teacher - Biology,"biology, mentoring, instructional design, subject matter expertise, phd, publication",5,Mid-level,Unknown,PhD
T-15574,Teacher - Biology,"biology, curriculum development, lesson planning, student assessment, classroom management, b.ed",7,Mid-Senior level,Unknown,B.Ed
T-15575,Teacher - Physics,"physics, curriculum development, lesson planning, student assessment, classroom management, b.ed",8,Mid-Senior level,Unknown,B.Ed
T-15576,Teacher - Physics,"physics, pedagogy, educational technology, academic research, m.ed, net qualified",7,Mid-Senior level,Unknown,NET/SET
T-15577,Teacher - History,"history, e-learning, student engagement, higher education, gate qualified, lecturing",7,Mid-Senior level,Unknown,Bachelors
T-15578,Teacher - Mathematics,"mathematics, curriculum development, lesson planning, student assessment, classroom management, b.ed",14,Senior,Unknown,B.Ed
T-15579,Teacher - Biology,"biology, curriculum development, lesson planning, student assessment, classroom management, b.ed",12,Senior,Unknown,B.Ed
T-15580,Teacher - Mathematics,"mathematics, curriculum development, lesson planning, student assessment, classroom management, b.ed",14,Senior,Unknown,B.Ed
T-15581,Teacher - English Literature,"english literature, mentoring, instructional design, subject matter expertise, phd, publication",5,Mid-level,Unknown,PhD
T-15582,Teacher - Mathematics,"mathematics, curriculum development, lesson planning, student assessment, classroom management, b.ed",9,Mid-Senior level,Unknown,B.Ed
T-15583,Teacher - Physics,"physics, pedagogy, educational technology, academic research, m.ed, net qualified",11,Senior,Unknown,NET/SET
T-15584,Teacher - Computer Science,"computer science, mentoring, instructional design, subject matter expertise, phd, publication",11,Senior,Unknown,PhD
T-15585,Teacher - History,"history, mentoring, instructional design, subject matter expertise, phd, publication",14,Senior,Unknown,PhD
T-15586,Teacher - Mathematics,"mathematics, mentoring, instructional design, subject matter expertise, phd, publication",10,Mid-Senior level,Unknown,PhD
T-15587,Teacher - History,"history, mentoring, instructional design, subject matter expertise, phd, publication",13,Senior,Unknown,PhD
T-15588,Teacher - English Literature,"english literature, e-learning, student engagement, higher education, gate qualified, lecturing",14,Senior,Unknown,Bachelors
T-15589,Teacher - History,"history, mentoring, instructional design, subject matter expertise, phd, publication",7,Mid-Senior level,Unknown,PhD
T-15590,Teacher - Physics,"physics, curriculum development, lesson planning, student assessment, classroom management, b.ed",10,Mid-Senior level,Unknown,B.Ed
T-15591,Teacher - Mathematics,"mathematics, mentoring, instructional design, subject matter expertise, phd, publication",13,Senior,Unknown,PhD
T-15592,Teacher - History,"history, pedagogy, educational technology, academic research, m.ed, net qualified",9,Mid-Senior level,Unknown,NET/SET
T-15593,Teacher - English Literature,"english literature, e-learning, student engagement, higher education, gate qualified, lecturing",14,Senior,Unknown,Bachelors
T-15594,Teacher - Chemistry,"chemistry, mentoring, instructional design, subject matter expertise, phd, publication",9,Mid-Senior level,Unknown,PhD
T-15595,Teacher - Biology,"biology, e-learning, student engagement, higher education, gate qualified, lecturing",5,Mid-level,Unknown,Bachelors
T-15596,Teacher - Chemistry,"chemistry, pedagogy, educational technology, academic research, m.ed, net qualified",11,Senior,Unknown,NET/SET
T-15597,Teacher - Computer Science,"computer science, e-learning, student engagement, higher education, gate qualified, lecturing",11,Senior,Unknown,Bachelors
T-15598,Teacher - Biology,"biology, curriculum development, lesson planning, student assessment, classroom management, b.ed",14,Senior,Unknown,B.Ed
T-15599,Teacher - Physics,"physics, pedagogy, educational technology, academic research, m.ed, net qualified",10,Mid-Senior level,Unknown,NET/SET
T-15600,Teacher - Physics,"physics, pedagogy, educational technology, academic research, m.ed, net qualified",14,Senior,Unknown,NET/SET
T-15601,Teacher - Physics,"physics, curriculum development, lesson planning, student assessment, classroom management, b.ed",12,Senior,Unknown,B.Ed
T-15602,Teacher - Chemistry,"chemistry, e-learning, student engagement, higher education, gate qualified, lecturing",11,Senior,Unknown,Bachelors
T-15603,Teacher - Mathematics,"mathematics, curriculum development, lesson planning, student assessment, classroom management, b.ed",12,Senior,Unknown,B.Ed
T-15604,Teacher - History,"history, pedagogy, educational technology, academic research, m.ed, net qualified",12,Senior,Unknown,NET/SET
T-15605,Teacher - Physics,"physics, curriculum development, lesson planning, student assessment, classroom management, b.ed",9,Mid-Senior level,Unknown,B.Ed
T-15606,Teacher - History,"history, mentoring, instructional design, subject matter expertise, phd, publication",5,Mid-level,Unknown,PhD
T-15607,Teacher - Biology,"biology, curriculum development, lesson planning, student assessment, classroom management, b.ed",15,Senior,Unknown,B.Ed
